iter	Accuracy	MultiClass
77	0.72647689	0.7000884233
78	0.7271504812	0.6988344742
79	0.7279044699	0.6981036322
80	0.7280185957	0.6973914733
81	0.7278291448	0.6968891459
82	0.7280886519	0.6963472803
83	0.7287928564	0.6957879307
84	0.7285778604	0.6953877378
85	0.7292022581	0.6944249169
86	0.729448121	0.6932321209
87	0.729294178	0.6923036696
88	0.7295402275	0.6908431407
89	0.7301418753	0.6898481557
90	0.730004427	0.6894916524
91	0.730521958	0.6885694298
92	0.7311453182	0.6878295562
93	0.7315883331	0.6871208382
94	0.7317999571	0.6867552924
95	0.7320350463	0.6864560823
96	0.7320279759	0.6859480014
97	0.7319553652	0.6851255071
98	0.7321043965	0.6842354846
99	0.7324671843	0.6835267348
100	0.7331068453	0.6829863795
101	0.7330936077	0.6822604954
102	0.7328039489	0.6814578726
103	0.7327839445	0.6804477094
104	0.7335310141	0.6797577178
105	0.7334669321	0.6794071575
106	0.7341125098	0.6782323089
107	0.734321347	0.6775138528
108	0.7350328669	0.6760836777
109	0.7352066207	0.6757291578
110	0.7351402844	0.6752524379
111	0.7355425484	0.6748040756
112	0.7360325083	0.6739787295
113	0.7365472031	0.6733024804
114	0.7370424263	0.6727384394
115	0.7367094806	0.671960426
116	0.7372571936	0.6705404491
117	0.7378550267	0.669667586
118	0.7380551531	0.6685806408
119	0.7389642987	0.6669714632
120	0.7395635305	0.6660028419
121	0.7395251545	0.6647105201
122	0.7399009434	0.6640015962
123	0.7398475679	0.66299542
124	0.7402283835	0.6624180717
125	0.7402017962	0.6619893005
126	0.7409921576	0.6613014578
127	0.741104763	0.6609584536
128	0.741801659	0.659428162
129	0.7420150046	0.6588066994
130	0.7420071057	0.6583023766
131	0.7422984376	0.6577963707
132	0.7426823167	0.6573668013
133	0.7429857591	0.6568645044
134	0.743100403	0.6563829744
135	0.743295529	0.6561253729
136	0.7432851846	0.6558753974
137	0.7437548717	0.6555122039
138	0.7439122255	0.6543060833
139	0.7441307497	0.6538624588
140	0.744280093	0.6535088611
141	0.7447431116	0.6526773506
142	0.7448969415	0.6521662285
143	0.7453901653	0.6517588498
144	0.7455382977	0.6512254335
145	0.7454596858	0.6504510395
146	0.745712937	0.6491974136
147	0.7460922951	0.6488302202
148	0.7461170839	0.6482738315
149	0.7464188047	0.648062063
150	0.7465892978	0.6475368806
151	0.7468496017	0.6469306377
152	0.7467805064	0.6465644057
153	0.7467095687	0.6460647928
154	0.7471857315	0.6453550806
155	0.7474646352	0.6446792392
156	0.7480428478	0.6438896266
157	0.7483766162	0.6432106718
158	0.7486451846	0.64277629
159	0.7492093328	0.6420998867
160	0.749157545	0.6416182985
161	0.7495287585	0.6410434531
162	0.7493274512	0.6405085681
163	0.7495109404	0.6398926519
164	0.7498239976	0.6396568001
165	0.7495449732	0.6393688794
166	0.750119828	0.63873278
167	0.7501718482	0.6378228458
168	0.7507809328	0.6368537087
169	0.7508263254	0.6364866086
170	0.7510095379	0.635619331
171	0.7509586934	0.6349405681
172	0.7510809805	0.634437252
173	0.7513129392	0.6340944986
174	0.7519431417	0.6335472014
175	0.7518275133	0.6332345252
176	0.7523377945	0.6329183812
177	0.7526362103	0.6326925474
178	0.7530568644	0.631848959
179	0.7531993393	0.631530967
180	0.7532641099	0.6311100907
181	0.7536930999	0.6301133809
182	0.7536744105	0.6296667168
183	0.7537035021	0.6293526589
184	0.7541506088	0.6287973624
185	0.7547640903	0.6281037551
186	0.7548868159	0.627669738
187	0.7554107857	0.6272298854
188	0.7555963321	0.6263288816
189	0.7558419536	0.6259777406
190	0.7556478785	0.625564508
191	0.7557352514	0.6253024152
192	0.7555625579	0.6248979185
193	0.7558730841	0.624421712
194	0.7562764618	0.624150588
195	0.7568323814	0.6236317945
196	0.7570792507	0.6232480994
197	0.7573864585	0.6228664229
198	0.7575222876	0.6223007652
199	0.7575832927	0.6220795093
200	0.7576741762	0.6216923523
201	0.7578269864	0.6213154216
202	0.7577608472	0.6211280849
203	0.7580088436	0.6207237175
204	0.757992104	0.6204962686
205	0.7581310099	0.6200843389
206	0.7583095933	0.6195336518
207	0.7586439562	0.6189955543
208	0.7585646869	0.6188305521
209	0.7587619596	0.6186263342
210	0.7592769186	0.6178148909
211	0.7600081209	0.6173236489
212	0.7602435817	0.6170187488
213	0.7605327534	0.6163531555
214	0.7604697985	0.6160135241
215	0.7607484513	0.6153314561
216	0.7608409582	0.6149631399
217	0.7613276795	0.6144977927
218	0.761265865	0.6139366231
219	0.761425057	0.6135266537
220	0.7616759333	0.612955701
221	0.7623544493	0.6124690579
222	0.7622346169	0.6121839489
223	0.7621504769	0.6118511669
224	0.7624390934	0.6114581586
225	0.7626484943	0.6105845476
226	0.7631431631	0.610045697
227	0.7635022528	0.6095221651
228	0.7635109509	0.6089422594
229	0.7636116687	0.6085826262
230	0.7642495548	0.6083091838
231	0.7642835389	0.6080679032
232	0.7649499706	0.6072355285
233	0.765095151	0.6068993611
234	0.7647665299	0.6066814257
235	0.7645920432	0.6060506378
236	0.7653109513	0.6051790354
237	0.765803173	0.6045168039
238	0.7664563668	0.6037981871
239	0.7664958161	0.6035784205
240	0.7667390626	0.6032169369
241	0.7668202684	0.6027438311
242	0.7670523479	0.6021400406
243	0.7669831185	0.6019026345
244	0.7669963561	0.6016899062
245	0.7672100506	0.601234917
246	0.7675073745	0.600562905
247	0.76761129	0.6001932675
248	0.7681459892	0.599742305
249	0.7682502091	0.5995431279
250	0.7681485201	0.5993409052
251	0.7685327841	0.5989388357
252	0.7686617037	0.5985915697
253	0.7688722675	0.5982869563
254	0.7689516443	0.5981566695
255	0.768928948	0.5979507463
256	0.7694570549	0.5972363319
257	0.7695804691	0.5970232876
258	0.7694381149	0.5967336415
259	0.7696385719	0.5963952398
260	0.7695929511	0.5961795573
261	0.7698759825	0.5957023691
262	0.7701480791	0.5954449955
263	0.7703324984	0.5948782734
264	0.7708546486	0.594243208
265	0.7711039593	0.5935814349
266	0.7713157174	0.5932782251
267	0.7711535693	0.5929236747
268	0.7714156259	0.5925792289
269	0.7713069606	0.5923338327
270	0.7716674323	0.5919425064
271	0.7720763959	0.5915191163
272	0.7719210366	0.5912506441
273	0.7722738785	0.5908203956
274	0.7730022676	0.5905098064
275	0.773502477	0.5900839556
276	0.7738167334	0.589608524
277	0.7737375312	0.5894528269
278	0.7738694607	0.5889004585
279	0.7738889727	0.5886499861
280	0.7741714582	0.5881696761
281	0.774205563	0.5876008074
282	0.7746080016	0.5869805101
283	0.7746056267	0.5867400322
284	0.7749897472	0.5863912318
285	0.7751536037	0.585936012
286	0.7755609481	0.5849736157
287	0.7758011714	0.5843404735
288	0.7758893536	0.583972071
289	0.7759252875	0.5834957074
290	0.7757620794	0.5833126831
291	0.7757985276	0.5827741049
292	0.7758271806	0.5826029661
293	0.7759869538	0.5823045728
294	0.7757563989	0.5821538282
295	0.7760720591	0.5817416751
296	0.7763178014	0.5813632519
297	0.7763547416	0.5811238673
298	0.7765195415	0.5809387509
299	0.7767911332	0.580610224
300	0.77718007	0.5803860092
301	0.7775857598	0.5801648135
302	0.7776297972	0.5799897077
303	0.7778908341	0.5798506354
304	0.778450712	0.5793237457
305	0.7788505475	0.5788669475
306	0.7789487344	0.5787300607
307	0.7787384473	0.5784605512
308	0.7789853166	0.5780019423
309	0.7790572068	0.5777510452
310	0.7794709329	0.5775662028
311	0.7793263471	0.5772813398
312	0.7793076577	0.5769060355
313	0.7793045808	0.5767504775
314	0.7795761501	0.5763384915
315	0.7796937283	0.5757714473
316	0.7799631193	0.5755146412
317	0.7800830944	0.5751546748
318	0.7803977483	0.5749586966
319	0.7807441731	0.574641564
320	0.7805237789	0.5744884975
321	0.7807271382	0.574364087
322	0.7807070935	0.5741457684
323	0.7806271575	0.5738697853
324	0.7809208769	0.5736538489
325	0.7809965645	0.5732858311
326	0.7814096559	0.5729387126
327	0.7816730678	0.5727038871
328	0.7815085447	0.5724470422
329	0.7817027272	0.5721269494
330	0.7819749847	0.5719627923
331	0.7817908422	0.571349371
332	0.782523163	0.5706966416
333	0.7825125771	0.5703494886
334	0.7826579857	0.5698606175
335	0.7828676733	0.5694118125
336	0.7831174358	0.5692885302
337	0.7831374269	0.5690186028
338	0.7838320067	0.5684723278
339	0.7842654194	0.5679916862
340	0.7841529886	0.5678420529
341	0.7843006647	0.5675137926
342	0.784352913	0.5670968917
343	0.7844560058	0.5667111168
344	0.7844567078	0.5664428996
345	0.7847433972	0.5661503355
346	0.7848685379	0.5656978441
347	0.7860697409	0.5652701872
348	0.7859729762	0.5649608869
349	0.7859108978	0.5647797356
350	0.7861629145	0.5645207034
351	0.7863135467	0.5641133254
352	0.7863513096	0.5639229831
353	0.7864883732	0.5637787151
354	0.7863086628	0.5635638029
355	0.7863876018	0.5633373211
356	0.7865496426	0.5630721652
357	0.7864340141	0.5629066604
358	0.7865390567	0.5626628343
359	0.7867038566	0.5622973818
360	0.786916424	0.5621228747
361	0.7869741241	0.5617731854
362	0.787014262	0.5613730298
363	0.7873477127	0.5610363255
364	0.7874922985	0.5608204306
365	0.7878225205	0.5603506072
366	0.7881826968	0.5599232671
367	0.7885865803	0.5595642706
368	0.7886101756	0.5593232101
369	0.7885296584	0.5591063293
370	0.7888339636	0.558927887
371	0.7888081904	0.5586832831
372	0.7887572252	0.5583590179
373	0.7887322747	0.558007415
374	0.7888119692	0.5575897018
375	0.7891822527	0.5573987084
376	0.789363725	0.5572610164
377	0.7894234823	0.5571667084
378	0.7892188214	0.5569800897
379	0.7899536909	0.5563217114
380	0.7900475531	0.5560867368
381	0.7902765557	0.5557575198
382	0.7902753078	0.5554932601
383	0.7903331287	0.5552206693
384	0.7907398248	0.554774676
385	0.7908845315	0.5544574273
386	0.7907215606	0.5542048258
387	0.7912684239	0.5538616294
388	0.7912077365	0.553702778
389	0.7914059393	0.5533720139
390	0.7914856338	0.5532042241
391	0.7917086664	0.5530461431
392	0.7916592668	0.5527298018
393	0.7916933583	0.5524488215
394	0.7920546082	0.5521368728
395	0.791916337	0.5519826908
396	0.7919293464	0.5517815998
397	0.7921361318	0.5516257337
398	0.7921733135	0.5515227663
399	0.7925185793	0.5513345355
400	0.7924971308	0.5511956442
401	0.7927592949	0.5506904458
402	0.7926767205	0.5505130486
403	0.7929748007	0.5502184723
404	0.7931802843	0.5500133794
405	0.7932336597	0.5497993153
406	0.7930355777	0.549628234
407	0.793154833	0.5491374006
408	0.7932630599	0.5490041136
409	0.7932342098	0.5489082857
410	0.7933041411	0.5487180893
411	0.7933991304	0.5484051594
412	0.7933679054	0.5482068968
413	0.7936495682	0.5476038136
414	0.7936618757	0.5474605567
415	0.793745152	0.5471465451
416	0.7940343371	0.5469282574
417	0.7940693944	0.5467855681
418	0.7944282694	0.5463571258
419	0.7945469747	0.5460511143
420	0.7946436722	0.5457547227
421	0.7947953553	0.5453878724
422	0.7949368776	0.5452244798
423	0.7947562371	0.5451232446
424	0.7947706018	0.5449708432
425	0.794829232	0.5448258793
426	0.794961403	0.5446507597
427	0.7951129653	0.5443958693
428	0.7950698713	0.5440528434
429	0.7953391192	0.5439258948
430	0.7954433391	0.5438207066
431	0.7954288537	0.5437330559
432	0.79545155	0.5435439939
433	0.7952429359	0.5434278488
434	0.7953785016	0.5432494026
435	0.7954072844	0.5430555792
436	0.7956013595	0.5426330154
437	0.795080667	0.5425481867
438	0.7953288378	0.5421938289
439	0.7954514292	0.5419754038
440	0.7956690233	0.5418387633
441	0.7958972033	0.5413969958
442	0.796006678	0.5409376011
443	0.7962897227	0.5406505102
444	0.7960972351	0.5404627079
445	0.7964710207	0.5400029863
446	0.7964915391	0.5396281985
447	0.7968285404	0.539190359
448	0.7971638334	0.5390661827
449	0.7973526939	0.5388945268
450	0.797351795	0.5384180043
451	0.7976472546	0.5382576861
452	0.7973819601	0.5381381231
453	0.7976593115	0.5379203184
454	0.7981259528	0.5377123171
455	0.7982239116	0.5376337976
456	0.7982235938	0.5374588673
457	0.7982081783	0.5371699318
458	0.798236022	0.5368723461
459	0.7983215525	0.5367465098
460	0.7984228163	0.5365631114
461	0.7984927343	0.5364214182
462	0.7984513486	0.5361985789
463	0.7988931157	0.5358075221
464	0.7990036101	0.5355077196
465	0.7991664601	0.535124245
466	0.7993266719	0.5348858493
467	0.7993008987	0.5346805621
468	0.7995712198	0.534514641
469	0.7995897122	0.5343619965
470	0.7996792185	0.5340385639
471	0.7997827365	0.5338774268
472	0.7998992411	0.5337505535
473	0.8003510482	0.5332008741
474	0.800453439	0.5330730491
475	0.8006803845	0.5327293076
476	0.8008483686	0.5324607952
477	0.8011034489	0.5323054367
478	0.8012352576	0.5320976445
479	0.801322036	0.5316289362
480	0.801226926	0.5315242276
481	0.8012575917	0.531355367
482	0.8012801673	0.5310016422
483	0.8014956909	0.5305436833
484	0.8017088931	0.530247774
485	0.80184919	0.5299275453
486	0.8020309577	0.5297192738
487	0.8019423503	0.5295455439
488	0.8021806909	0.5291927984
489	0.8021436971	0.5289634584
490	0.8020084493	0.5287655723
491	0.802082692	0.5286516045
492	0.8021104149	0.5285219529
493	0.8025705536	0.5279054501
494	0.8027283233	0.5278256921
495	0.8030915093	0.5275399014
496	0.8030915093	0.527388653
497	0.8028337238	0.5272123927
498	0.8027106938	0.5270807305
499	0.8030841077	0.5267426896
