iter	Accuracy	MultiClass
119	0.7365561228	0.6736771807
120	0.7370405655	0.6727184786
121	0.7376259752	0.6712383417
122	0.7381696413	0.6703644884
123	0.7378705657	0.6697858738
124	0.7379035116	0.6693679345
125	0.7376771734	0.6688862245
126	0.7385392573	0.6679122238
127	0.7384344939	0.6672264324
128	0.7382444653	0.6666607563
129	0.7381711008	0.6663159122
130	0.7385844689	0.6657113373
131	0.7389193787	0.6650724926
132	0.7392445439	0.6643630012
133	0.739164583	0.6635957526
134	0.7394503894	0.6629801589
135	0.7394336502	0.662042994
136	0.7399600774	0.6614588554
137	0.7401579804	0.6610863117
138	0.7405163013	0.6602631861
139	0.7408854584	0.6595457086
140	0.7410922926	0.6592337708
141	0.741674961	0.6585802721
142	0.741834042	0.6579253182
143	0.741694419	0.6575436365
144	0.7424594713	0.6560920235
145	0.7428121845	0.6551663361
146	0.7431782432	0.6548681044
147	0.7433168415	0.654471829
148	0.7433953309	0.6539929179
149	0.7436378028	0.653496855
150	0.7438880603	0.6530388566
151	0.7445093134	0.6522807404
152	0.7447217686	0.6519129812
153	0.7446810724	0.6511242899
154	0.7447517041	0.6506826132
155	0.7451515616	0.6498895918
156	0.7450781299	0.6496311026
157	0.7456337459	0.648953358
158	0.7455800228	0.6484427547
159	0.7456672463	0.6482044277
160	0.7459067086	0.6475739989
161	0.7467769445	0.6463010901
162	0.7466869706	0.6457964717
163	0.7467348395	0.6454300679
164	0.7469472948	0.6448908076
165	0.7470950339	0.6445147304
166	0.7474024762	0.6441850511
167	0.7471303003	0.6438782853
168	0.7480642326	0.6428605616
169	0.7482199468	0.6423039274
170	0.7484247238	0.6421224296
171	0.7486465704	0.6418754648
172	0.7489364642	0.6414863253
173	0.7495592199	0.6407894694
174	0.7496685713	0.6405374558
175	0.7500558801	0.6395603679
176	0.7505153065	0.6386104946
177	0.7506245372	0.6380282642
178	0.7509009523	0.6373824501
179	0.7513670781	0.6367464531
180	0.751275843	0.6363000165
181	0.751696657	0.6354389357
182	0.7519203102	0.6345187905
183	0.7519285881	0.6337897761
184	0.75268641	0.633125987
185	0.7529317082	0.6325475987
186	0.7532544674	0.631750608
187	0.7537128202	0.6314441131
188	0.753570371	0.6311063102
189	0.7535473263	0.6307192249
190	0.7536847364	0.6301767571
191	0.7539077773	0.629917109
192	0.7540948851	0.6295494653
193	0.7542754141	0.629150027
194	0.7545263199	0.6285441492
195	0.7546085302	0.62801693
196	0.7548432075	0.6273146019
197	0.7549881876	0.6268726156
198	0.755295661	0.6259545772
199	0.7553214336	0.6255883227
200	0.7556038231	0.6249676874
201	0.7557262372	0.624604215
202	0.7560737493	0.6244306048
203	0.7564908065	0.6237771776
204	0.7563708025	0.6235144923
205	0.7561639683	0.6231739319
206	0.7562618041	0.6228583993
207	0.7567065484	0.6221276928
208	0.7566671133	0.6215225805
209	0.756890722	0.6209985185
210	0.7569499454	0.6207375074
211	0.7570449458	0.6204981422
212	0.7570461937	0.6200798246
213	0.7572732414	0.6196776929
214	0.7575578133	0.6193522479
215	0.7575338697	0.6191866314
216	0.7576755859	0.6187817675
217	0.7579087738	0.6183925561
218	0.7582864815	0.6175315208
219	0.7582203304	0.6172118808
220	0.7584982439	0.6165924827
221	0.7592037782	0.6160582874
222	0.7592515575	0.614978452
223	0.7593074274	0.6146141095
224	0.759261915	0.6140838165
225	0.7595272707	0.6138158885
226	0.7595246677	0.6132722204
227	0.7596849296	0.6129215872
228	0.7595194802	0.6123767719
229	0.7599244405	0.6119162426
230	0.7601597886	0.6113542541
231	0.760345013	0.6110541761
232	0.7613180487	0.6106382482
233	0.7614658289	0.6104369464
234	0.7618488674	0.6097791436
235	0.7617335594	0.6095147218
236	0.7617952651	0.6090259294
237	0.7620787771	0.6084540456
238	0.7618569305	0.6082593138
239	0.7620260513	0.6077723531
240	0.7620898141	0.6074135589
241	0.7619422085	0.6072916391
242	0.7619320481	0.6067949169
243	0.7620879315	0.6065222892
244	0.7624065404	0.6063142692
245	0.7626097519	0.6060704181
246	0.7624178279	0.6056548683
247	0.7628146178	0.6051857203
248	0.7634728236	0.6045648944
249	0.7633992845	0.6043682872
250	0.7636009847	0.6036845106
251	0.7638261901	0.6030678305
252	0.7638149026	0.6028317843
253	0.7638023672	0.6025810202
254	0.7646288845	0.6018912175
255	0.7647232183	0.6016074661
256	0.7646270908	0.6014188804
257	0.764839546	0.6010848903
258	0.764859165	0.6006462094
259	0.7650274631	0.6002682008
260	0.7648382982	0.6000771709
261	0.7650105493	0.5998892553
262	0.765424387	0.5997735045
263	0.765966037	0.5990157776
264	0.7659639799	0.5987298362
265	0.7658585145	0.5985281472
266	0.7660968498	0.5982919536
267	0.7663436372	0.5979235906
268	0.7664272294	0.5976213717
269	0.7668149858	0.5972090114
270	0.7670238369	0.596844868
271	0.7673763756	0.5965431894
272	0.7674299779	0.5962996189
273	0.7676794666	0.595819417
274	0.7676631525	0.595239352
275	0.7683096995	0.5944368308
276	0.7688265829	0.5940232331
277	0.7689006808	0.5934471285
278	0.7690646004	0.5929729254
279	0.7691263061	0.592650375
280	0.7688903141	0.5923292016
281	0.7691834995	0.5919395197
282	0.7696296886	0.5912671394
283	0.7699496663	0.5908798501
284	0.7701549171	0.5904123091
285	0.7700917666	0.5900392921
286	0.7702233223	0.5897277467
287	0.7710835453	0.5889866357
288	0.7712351042	0.5886564109
289	0.7716229412	0.5880649522
290	0.771713617	0.5874128405
291	0.7719396808	0.5871495416
292	0.7721459691	0.5868770933
293	0.771963383	0.5866522471
294	0.7723286315	0.5862042678
295	0.772187935	0.5860595258
296	0.7722920452	0.5856069836
297	0.7721473418	0.5851848635
298	0.7726695338	0.5849519399
299	0.7727301124	0.5847855715
300	0.7728887549	0.5841951065
301	0.773164271	0.5839930176
302	0.7729464313	0.5837317586
303	0.7731560603	0.5833714724
304	0.7737595411	0.5827216785
305	0.7738089084	0.5822264944
306	0.773577724	0.5817497185
307	0.7737097846	0.5810734069
308	0.7739945178	0.5807262451
309	0.7743879808	0.5803333554
310	0.7741848232	0.5801664218
311	0.7747543698	0.579823262
312	0.7748772	0.5795511779
313	0.7750350332	0.579251911
314	0.7749903301	0.5790608994
315	0.7749808716	0.5785892711
316	0.7751047214	0.5783567744
317	0.775632168	0.5780790888
318	0.7759684598	0.5778150305
319	0.7762027882	0.5775143838
320	0.7762347144	0.5771424029
321	0.7764194473	0.5770132655
322	0.7767907823	0.5766220757
323	0.7766450593	0.5764787476
324	0.777334185	0.5756920374
325	0.7774165293	0.5754220644
326	0.7777673062	0.5750542281
327	0.7779583	0.5748499332
328	0.7781461633	0.5744780816
329	0.7782575852	0.5743553426
330	0.7782888095	0.5742530175
331	0.7783349031	0.5738204227
332	0.7787992352	0.5734219027
333	0.7789864637	0.5731787755
334	0.779173133	0.5730176022
335	0.7791420161	0.5726899673
336	0.7792494312	0.5725238806
337	0.7792795284	0.5723184957
338	0.7794329029	0.5720266363
339	0.7799615437	0.5714680126
340	0.7799345233	0.5711609764
341	0.7803013727	0.570663719
342	0.7804718301	0.5702785663
343	0.7804892712	0.5700643142
344	0.7805026293	0.5695959469
345	0.781026807	0.56912735
346	0.781008315	0.5689736842
347	0.781300463	0.568485717
348	0.7816184238	0.5683448281
349	0.7816266479	0.5681747714
350	0.7817391968	0.5679644844
351	0.7819002142	0.5677653838
352	0.7820064889	0.5676177816
353	0.7823872958	0.5673544545
354	0.7825069284	0.5671118211
355	0.7825616712	0.5669036645
356	0.7826860889	0.5665391646
357	0.7827070093	0.566343163
358	0.7825241592	0.56612261
359	0.7824932526	0.5659558496
360	0.7826744702	0.5658163834
361	0.7828147416	0.5656657184
362	0.7832625626	0.5652432325
363	0.7837154327	0.5647790345
364	0.7841899564	0.5642225659
365	0.7843597479	0.5637451356
366	0.7846350359	0.5631346294
367	0.7846175948	0.562982942
368	0.7850261778	0.5626956232
369	0.784999144	0.5625398811
370	0.7849218262	0.562276431
371	0.7854170111	0.5618793274
372	0.7854886676	0.5612892477
373	0.7857041997	0.5608213414
374	0.7858062704	0.5604996876
375	0.7857652923	0.56021588
376	0.7859871389	0.5599177802
377	0.7863656247	0.5592576843
378	0.7860613263	0.5590098839
379	0.7860457142	0.5586650451
380	0.7861055237	0.5585578805
381	0.7862777212	0.5582689475
382	0.7864086414	0.5578473842
383	0.7866626424	0.5576630042
384	0.7869104361	0.5575553095
385	0.7871290852	0.5572716943
386	0.7871662661	0.5571869978
387	0.787140176	0.5564674832
388	0.7874361967	0.5559098179
389	0.787433768	0.5557000561
390	0.7874670494	0.5555643942
391	0.7878352674	0.555170751
392	0.7878359693	0.5549425384
393	0.787862869	0.5546944152
394	0.7880238864	0.5544571905
395	0.7884833663	0.5542426958
396	0.7886151854	0.5539951977
397	0.7884331042	0.5537292975
398	0.7884445796	0.5535163233
399	0.7887863766	0.553095114
400	0.7888310663	0.5528671612
401	0.7890423811	0.5525715458
402	0.7890021234	0.552279648
403	0.7891262015	0.5520832656
404	0.7891591473	0.5518858876
405	0.7892260944	0.5513938823
406	0.7893035329	0.5512331175
407	0.789333402	0.5508639793
408	0.789410948	0.5505380707
409	0.7896210822	0.5500839204
410	0.7896695506	0.549932835
411	0.7901691136	0.5497508367
412	0.7903186153	0.5493265232
413	0.7903494908	0.5490033253
414	0.7903050292	0.5488602556
415	0.790555582	0.5485204635
416	0.7904769628	0.5483653317
417	0.7905212903	0.5481084707
418	0.7904955849	0.547866439
419	0.7905799863	0.5476933972
420	0.7905305879	0.547372215
421	0.7908131743	0.5469238922
422	0.7907904785	0.5467530505
423	0.7908242873	0.546514608
424	0.7911432453	0.5462820497
425	0.7910080005	0.5459658938
426	0.7910470104	0.5457041666
427	0.7910794825	0.5455106943
428	0.791361085	0.5453634929
429	0.7915613538	0.545196599
430	0.7917285248	0.5450827567
431	0.7919257259	0.5448679994
432	0.791941338	0.5447886122
433	0.7920196622	0.5444447827
434	0.7923548269	0.5439787047
435	0.79251372	0.543831083
436	0.7924754792	0.5435215182
437	0.7927796568	0.54334509
438	0.7930778687	0.5430941776
439	0.7932029531	0.5429716208
440	0.7931018123	0.5428757792
441	0.7930717151	0.5426822937
442	0.7933079932	0.542421783
443	0.7934799804	0.5419262518
444	0.7937955127	0.5415375264
445	0.7939275733	0.54138922
446	0.7940551886	0.5411420129
447	0.7943067611	0.5407185157
448	0.7944892398	0.5404462668
449	0.7948638395	0.5401710363
450	0.7947482137	0.5397903099
451	0.7945335806	0.5396005278
452	0.7945089351	0.5395159055
453	0.7945894505	0.5389791235
454	0.7946957385	0.5388035283
455	0.7948578829	0.5386677255
456	0.7948422708	0.5385986424
457	0.7953056368	0.5383039531
458	0.7953138609	0.5382212101
459	0.7951127065	0.5380515356
460	0.7953244465	0.5377381541
461	0.7953778207	0.5374294916
462	0.7956234902	0.537232664
463	0.7952200547	0.5371043314
464	0.7952697037	0.5369667163
465	0.795567093	0.5368081161
466	0.7955879598	0.5364469669
467	0.7957376362	0.5362782645
468	0.7959584095	0.5359972103
469	0.7960585439	0.5358653466
470	0.7960089484	0.535699447
471	0.7962619969	0.5355472211
472	0.7963620105	0.5353819739
473	0.7967435731	0.5349400703
474	0.7967856598	0.5346720321
475	0.7972551794	0.5342997614
476	0.7974488785	0.5341379958
477	0.7972589581	0.5338702109
478	0.7972137411	0.533740047
479	0.7973651254	0.5332912237
480	0.7974775536	0.5331851772
481	0.7972698835	0.5330081127
482	0.7978172802	0.532795844
483	0.7977190955	0.5326484843
484	0.7975356776	0.5325631042
485	0.7978472567	0.5322314382
486	0.7978409823	0.5321547723
487	0.797901056	0.5320117531
488	0.7978009888	0.5317847491
489	0.797838049	0.5316443375
490	0.7982445613	0.5313787479
491	0.7979731059	0.5311060436
492	0.7982050593	0.5307815848
493	0.7982132701	0.5307404694
494	0.7983485282	0.5306253475
495	0.7985301843	0.5303981539
496	0.7987582919	0.53021133
497	0.7990544467	0.5298344363
498	0.7993776219	0.5296789937
499	0.7996139001	0.5294198629
